IDU,row_spacing,plant_spacing,rmse,points_expected,points_found,area_missing_pct
840530000C0122,2.3,1.0,1.037,5436.0,4334.0,20.27
840530000C0177,2.4,0.8,1.025,704.0,603.0,14.35
840530000C0281,2.5,0.9,1.324,1552.0,608.0,60.82
840530000C0299,2.5,1.2,1.419,2950.0,570.0,80.68
840530000C0382,2.5,1.0,0.998,598.0,447.0,25.25
840530000C0499,2.4,0.8,1.114,1343.0,835.0,37.83
84053000ZD0102,2.5,1.0,1.001,3650.0,3047.0,16.52
84053000ZE0098,2.4,0.8,0.779,3822.0,3538.0,7.43
84053000ZE0099,2.3,0.8,1.191,51826.0,32264.0,37.75
84053000ZI0039,2.3,1.0,1.045,3509.0,2775.0,20.92
84053000ZI0064,2.5,0.8,0.98,4051.0,3162.0,21.95
84053000ZI0080,2.5,0.9,1.321,2972.0,1123.0,62.21
84055000AB0195,1.6,0.8,1.185,519.0,319.0,38.54
84055000AC0060,2.3,0.8,1.225,1811.0,898.0,50.41
84055000AL0026,1.4,0.8,1.096,4123.0,3069.0,25.56
84055000AN0016,2.4,0.8,1.22,4447.0,2511.0,43.53
84055000AN0036,2.2,0.9,1.259,61.0,30.0,50.82
840560000A0003,2.2,0.8,0.805,1000.0,909.0,9.1
840560000A0058,2.0,1.1,1.049,3659.0,2557.0,30.12
840560000A0063,2.1,0.9,0.917,2053.0,1661.0,19.09
840560000A0125,2.2,0.8,0.85,2993.0,2753.0,8.02
840560000A0186,2.4,0.9,0.859,68.0,64.0,5.88
840560000A0254,2.2,1.2,1.12,18.0,10.0,44.44
840560000A0266,2.4,0.9,1.141,35.0,21.0,40.0
840560000A0312,2.1,0.8,0.76,5460.0,4995.0,8.52
840560000A0328,2.4,0.8,1.207,22151.0,13296.0,39.98
840560000A0332,2.3,0.8,0.997,9926.0,8528.0,14.08
840560000A0423,2.2,1.0,1.119,5624.0,4143.0,26.33
840560000A0457,1.9,1.2,1.201,1265.0,671.0,46.96
840560000A0483,2.4,1.1,1.463,666.0,58.0,91.29
840560000A0645,2.5,1.2,1.283,1531.0,724.0,52.71
840560000A0659,2.1,0.8,0.907,3280.0,2721.0,17.04
840560000A0693,2.5,0.8,1.164,5088.0,3116.0,38.76
840560000A0718,2.1,1.2,1.381,1964.0,555.0,71.74
840560000A0765,2.4,1.2,1.433,3370.0,524.0,84.45
840560000B0018,2.5,0.9,0.983,3282.0,2500.0,23.83
840560000B0028,2.0,0.9,0.846,2319.0,2016.0,13.07
840560000B0111,2.0,0.8,1.087,131935.0,98689.0,25.2
840560000B0214,1.6,0.8,1.118,7890.0,5701.0,27.74
840560000B0305,2.4,1.2,1.214,159.0,74.0,53.46
840560000B0306,2.4,0.8,0.998,267.0,192.0,28.09
840560000B0449,2.0,1.1,1.043,2308.0,1635.0,29.16
840560000B0451,2.5,0.8,0.925,2174.0,1929.0,11.27
840560000B0499,2.2,0.8,1.063,1293.0,931.0,28.0
840560000B0671,2.3,0.8,1.102,1153.0,841.0,27.06
840560000F0006,2.3,0.8,1.11,2507.0,1717.0,31.51
840560000F0067,2.3,0.8,1.047,2485.0,1850.0,25.55
840560000F0115,2.3,0.8,1.203,3821.0,2115.0,44.65
840560000F0169,2.1,0.8,1.034,1066.0,851.0,20.17
840560000F0171,2.1,0.8,0.953,2657.0,2125.0,20.02
840560000F0190,1.6,1.1,1.218,1430.0,832.0,41.82
840560000F0206,2.3,0.9,1.134,453.0,257.0,43.27
840560000F0209,2.2,0.8,0.929,2250.0,1862.0,17.24
840560000F0266,2.5,0.8,1.187,1137.0,709.0,37.64
840560000F0269,2.3,0.9,1.17,491.0,284.0,42.16
840560000F0297,2.5,0.8,1.184,3094.0,1763.0,43.02
840560000F0416,2.4,0.8,1.077,3105.0,2252.0,27.47
840560000F0563,2.1,0.8,0.94,1452.0,1147.0,21.01
840560000F0725,2.4,0.8,1.138,984.0,626.0,36.38
840560000F0759,2.2,1.0,0.951,7272.0,5661.0,22.15
840560000F0876,2.2,1.0,0.901,1713.0,1443.0,15.76
840560000G0011,2.4,0.8,1.17,1234.0,796.0,35.49
840560000G0033,1.9,1.2,1.172,877.0,539.0,38.54
840560000G0228,2.2,0.9,0.928,2867.0,2307.0,19.53
840560000G0439,2.2,0.8,1.106,1915.0,1372.0,28.36
840560000G0815,1.7,1.1,1.116,5979.0,4435.0,25.82
84056000AO0073,2.5,1.0,1.034,2135.0,1764.0,17.38
84056000BA0096,2.2,1.0,1.149,1248.0,810.0,35.1
840570000C0227,2.2,1.5,1.482,748.0,31.0,95.86
840570000C0239,2.0,0.8,1.403,1482.0,278.0,81.24
840570000C0300,2.4,1.5,1.494,799.0,12.0,98.5
840570000D0030,1.7,1.2,1.412,1724.0,364.0,78.89
840570000D0289,2.5,1.0,1.498,2103.0,9.0,99.57
84058000AC0047,2.3,0.8,1.208,926.0,536.0,42.12
84058000AC0066,2.2,1.2,1.417,1960.0,395.0,79.85
84058000AC0116,1.8,0.8,1.25,9502.0,5109.0,46.23
84058000AC0143,2.5,1.2,1.208,841.0,412.0,51.01
84058000AL0167,2.2,1.0,1.349,2108.0,682.0,67.65
840590000A0022,2.4,0.9,1.2,2636.0,1573.0,40.33
840590000A0197,2.1,1.1,1.073,1184.0,917.0,22.55
840590000A0210,2.1,0.9,1.095,786.0,542.0,31.04
840590000A0219,2.5,1.0,1.036,110.0,90.0,18.18
840590000A0305,2.5,0.9,1.117,1201.0,776.0,35.39
840590000A0321,2.1,1.1,1.185,1286.0,758.0,41.06
840590000A0326,2.4,0.9,1.04,599.0,502.0,16.19
840590000A0442,2.3,0.9,1.195,3018.0,1811.0,39.99
840590000A0491,2.2,0.9,1.155,1096.0,651.0,40.6
840590000A0629,1.1,0.9,1.281,3434.0,1435.0,58.21
840590000B0014,1.5,0.9,1.252,1857.0,959.0,48.36
840590000B0178,2.2,0.9,0.957,289.0,235.0,18.69
840590000B0187,2.2,0.9,1.135,1811.0,1271.0,29.82
840590000B0208,2.4,0.9,1.136,790.0,541.0,31.52
840590000B0279,2.2,0.9,1.181,657.0,419.0,36.23
840590000B0288,1.8,0.9,1.089,1638.0,1230.0,24.91
840590000B0359,2.3,1.1,1.135,698.0,418.0,40.11
840610000A0051,2.3,1.1,0.972,1759.0,1420.0,19.27
840610000A0170,2.4,0.8,0.984,2438.0,1986.0,18.54
840610000B0075,2.3,0.8,1.042,2152.0,1617.0,24.86
840610000B0106,2.3,1.2,1.245,255.0,121.0,52.55
840610000B0109,2.3,1.2,1.093,1710.0,1154.0,32.51
840610000B0136,2.0,0.8,1.014,878.0,703.0,19.93
840610000B0172,2.0,0.8,1.388,1247.0,331.0,73.46
840610000B0245,2.3,0.8,1.01,5079.0,4271.0,15.91
840610000B0255,1.1,0.8,1.126,3093.0,2170.0,29.84
840610000B0275,2.4,0.8,1.076,5683.0,4276.0,24.76
840610000B0394,2.0,1.0,1.336,337.0,125.0,62.91
840610000B0432,2.0,1.2,1.217,357.0,163.0,54.34
840610000B0504,2.4,1.0,1.348,58.0,17.0,70.69
840610000B0510,2.1,0.8,0.917,8987.0,8148.0,9.34
840610000C0034,2.0,0.8,1.092,1101.0,775.0,29.61
840610000C0371,1.0,0.8,0.948,3398.0,2987.0,12.1
840610000D0375,2.4,0.8,1.035,25517.0,20783.0,18.55
840620000D0224,2.3,0.8,1.036,2628.0,2042.0,22.3
840620000D0230,2.3,0.8,1.053,2523.0,1785.0,29.25
840650000A1206,2.0,1.1,1.346,2489.0,919.0,63.08
840650000A1228,2.0,0.8,1.333,33458.0,12341.0,63.11
840650000B0008,2.3,0.8,1.174,12102.0,7728.0,36.14
840650000B0278,2.5,0.8,1.02,1955.0,1489.0,23.84
840650000B0593,2.5,0.8,1.094,875.0,627.0,28.34
840650000B0925,2.5,0.8,1.192,3778.0,2082.0,44.89
840650000D0555,2.0,1.2,1.179,312.0,205.0,34.29
840660000A0114,2.3,0.8,1.205,8623.0,4884.0,43.36
840670000B0111,2.2,0.8,1.05,1950.0,1544.0,20.82
840670000B0556,2.2,0.9,1.297,6909.0,3067.0,55.61
840670000C1310,2.5,0.8,1.213,6264.0,2970.0,52.59
840670000E0025,2.4,0.9,1.325,3105.0,1138.0,63.35
840680000A0160,1.5,0.8,1.336,3322.0,1168.0,64.84
840680000B0366,2.5,0.9,1.484,8222.0,289.0,96.49
840680000B0458,2.5,0.8,1.275,4971.0,2438.0,50.96
840680000B0600,2.4,0.9,1.357,1233.0,422.0,65.77
840680000B1077,1.5,0.8,1.201,1159.0,703.0,39.34
840680000C0241,2.4,0.8,1.168,1940.0,1262.0,34.95
840680000C0323,2.5,0.8,1.098,2437.0,1738.0,28.68
840680000D0888,2.4,0.8,1.306,15448.0,6293.0,59.26
840680000E0494,2.0,0.8,1.18,990.0,619.0,37.47
840690000A0134,2.4,1.1,1.265,6885.0,3503.0,49.12
840690000A0179,2.3,0.8,1.257,1199.0,583.0,51.38
840690000C0146,1.4,0.9,1.113,2458.0,1832.0,25.47
840690000C0149,1.5,0.8,1.062,5824.0,4439.0,23.78
840690000F0252,2.5,1.1,1.225,325.0,187.0,42.46
84069000AC0151,2.3,1.0,1.199,1466.0,756.0,48.43
84069000AD0377,2.5,1.5,1.322,4011.0,1625.0,59.49
84069000AE0167,2.3,1.0,1.212,6528.0,3893.0,40.36
84069000AH0023,2.4,1.1,1.166,1633.0,942.0,42.31
84069000AI0133,1.2,0.8,1.246,7278.0,3898.0,46.44
84069000AI0345,1.5,1.2,1.225,1084.0,639.0,41.05
84069000AK0014,2.5,0.8,1.273,253.0,102.0,59.68
84069000AK0017,2.4,1.5,1.303,1307.0,474.0,63.73
84069000AK0021,2.4,1.5,1.427,1227.0,199.0,83.78
84069000AL0215,1.5,1.2,1.18,890.0,578.0,35.06
84069000AL0222,1.9,0.8,1.121,3195.0,2256.0,29.39
84069000AR0076,2.5,0.8,1.132,1503.0,1054.0,29.87
84069000AR0483,2.4,0.8,1.295,571.0,234.0,59.02
84069000AZ0037,2.0,0.8,1.216,2149.0,1152.0,46.39
84069000AZ0080,2.1,1.4,1.242,1944.0,1054.0,45.78
84069000AZ0131,1.8,1.5,1.466,1227.0,98.0,92.01
84069000BC0076,2.3,1.5,1.28,2945.0,1284.0,56.4
84069000BC0146,2.2,0.8,1.169,1691.0,1105.0,34.65
840700000A0007,1.6,0.8,1.16,3155.0,2073.0,34.29
840700000A0118,2.4,0.8,1.015,1021.0,783.0,23.31
840700000A0125,,,,,,
840700000A0186,2.1,0.8,1.331,2817.0,1065.0,62.19
840700000A0640,2.5,0.8,1.282,5686.0,2692.0,52.66
840700000A0676,2.3,0.8,1.232,1887.0,997.0,47.16
840700000B0011,2.3,1.2,1.313,2306.0,814.0,64.7
840700000B1038,2.4,0.8,1.289,7426.0,3208.0,56.8
840700000B1484,2.5,0.8,1.245,23212.0,11748.0,49.39
840700000C0712,2.5,1.2,1.485,987.0,31.0,96.86
840700000D0855,1.9,0.8,1.166,1924.0,1295.0,32.69
840700000D1268,2.5,0.8,1.197,2797.0,1769.0,36.75
840700000D1659,1.7,0.8,0.971,21.0,18.0,14.29
840710000A0251,2.3,1.0,1.269,3127.0,1443.0,53.85
840710000A0533,1.3,0.8,1.231,1816.0,1006.0,44.6
840710000A0535,2.5,0.9,1.228,1313.0,728.0,44.55
840710000A0556,2.3,0.8,1.142,1344.0,855.0,36.38
840710000A1781,2.1,0.8,1.241,9625.0,4913.0,48.96
840710000B0022,2.4,0.8,1.081,638.0,489.0,23.35
840710000B0025,2.5,0.8,1.123,13985.0,10184.0,27.18
840710000B0390,2.5,0.8,1.247,5186.0,2767.0,46.64
840710000B0463,2.3,1.2,1.354,58.0,18.0,68.97
840720000A0157,2.4,0.8,1.154,7099.0,4816.0,32.16
840720000A0213,2.3,0.8,1.082,4627.0,3462.0,25.18
840720000A0221,2.3,0.8,1.145,1646.0,947.0,42.47
840720000A0414,2.3,0.8,1.237,1053.0,485.0,53.94
840720000A0454,2.4,0.8,1.1,835.0,582.0,30.3
840720000A0458,2.0,0.8,1.227,1997.0,1113.0,44.27
840720000A0478,2.1,0.8,0.985,3405.0,2867.0,15.8
840720000A0731,2.5,0.8,1.181,4110.0,2292.0,44.23
840720000A1060,2.3,0.8,1.26,17795.0,9287.0,47.81
840720000B0030,2.5,0.8,1.178,4526.0,2886.0,36.24
840720000B0079,2.4,1.0,1.197,514.0,269.0,47.67
840720000B0191,2.3,0.8,0.963,1139.0,900.0,20.98
840720000B0402,2.3,0.8,1.153,1244.0,743.0,40.27
840720000B0548,2.2,0.8,1.237,6579.0,2829.0,57.0
840720000B0552,2.1,0.8,0.931,382.0,317.0,17.02
840720000B0558,2.3,0.8,0.867,974.0,834.0,14.37
840720000B0568,,,,,,
840720000B0594,2.2,0.8,1.151,857.0,507.0,40.84
840720000C0020,2.4,0.8,1.156,4805.0,2886.0,39.94
840720000C0080,2.0,1.0,1.071,910.0,683.0,24.95
840720000C0089,2.4,0.8,0.986,326.0,256.0,21.47
840720000C0195,2.4,0.8,1.17,6777.0,4422.0,34.75
840720000C0255,2.3,0.9,1.186,2816.0,1650.0,41.41
840720000C0343,2.1,0.8,1.248,2653.0,1186.0,55.3
840720000C0406,2.5,1.0,1.323,2231.0,909.0,59.26
840720000C0407,2.4,0.9,1.281,1179.0,544.0,53.86
840720000C0428,2.1,1.5,1.489,766.0,16.0,97.91
840720000C0444,2.5,0.9,1.47,1824.0,124.0,93.2
840720000C0448,2.4,1.3,1.184,237.0,155.0,34.6
840720000C0457,1.9,0.8,1.09,11637.0,8573.0,26.33
840720000C0504,2.2,1.3,1.242,283.0,154.0,45.58
840720000C0622,2.3,0.9,1.267,934.0,384.0,58.89
840720000C0766,2.3,0.8,1.12,1111.0,735.0,33.84
840720000C0778,2.4,0.8,0.976,856.0,677.0,20.91
840720000C0802,1.9,0.8,1.469,7777.0,573.0,92.63
840720000C0826,2.5,0.8,1.258,4946.0,2589.0,47.65
840720000D0038,2.3,0.8,1.163,3814.0,2554.0,33.04
840720000D0205,2.4,0.8,1.149,1654.0,1094.0,33.86
840720000D0227,2.2,0.8,1.099,2513.0,1780.0,29.17
840720000D0231,2.2,0.8,1.224,7788.0,4304.0,44.74
840720000D0362,2.3,0.8,1.12,1950.0,1299.0,33.38
840720000D0366,2.4,0.8,1.185,1327.0,747.0,43.71
840720000D0455,2.4,0.8,1.123,1793.0,1229.0,31.46
840720000D0485,2.3,0.8,0.951,548.0,425.0,22.45
840720000D0504,2.2,0.8,1.285,5847.0,2700.0,53.82
840720000D0514,2.4,0.8,0.968,1640.0,1322.0,19.39
840720000D0687,2.4,0.8,1.16,1279.0,815.0,36.28
840720000D0724,2.2,0.8,1.191,1663.0,1022.0,38.54
840720000D0873,1.5,0.8,1.151,3828.0,2623.0,31.48
840720000D0877,2.1,0.8,1.209,1350.0,758.0,43.85
840720000D0896,2.5,0.8,1.425,2661.0,432.0,83.77
840720000D0901,2.1,0.8,1.16,3250.0,2115.0,34.92
840720000D1151,2.3,0.8,1.203,6172.0,3251.0,47.33
840720000E0014,2.0,0.8,1.361,5267.0,1702.0,67.69
840720000E0100,2.2,0.8,1.1,1748.0,1190.0,31.92
840720000E0125,2.4,0.8,0.917,3441.0,2939.0,14.59
840720000E0158,2.2,0.8,1.145,361.0,222.0,38.5
840720000E0231,2.3,0.8,1.117,5336.0,3369.0,36.86
840720000E0262,2.1,0.8,1.093,1807.0,1290.0,28.61
840720000E0341,2.3,0.8,1.098,1317.0,977.0,25.82
840720000E0398,2.4,0.8,0.945,1078.0,863.0,19.94
840720000E0498,2.4,0.8,1.157,1938.0,1335.0,31.11
840720000E0577,2.4,0.8,1.201,1684.0,887.0,47.33
840720000E0632,2.3,0.8,1.123,5431.0,3376.0,37.84
840720000E0768,1.9,0.9,1.006,80.0,58.0,27.5
840720000F0052,2.1,0.8,1.411,1127.0,198.0,82.43
840720000F0354,1.8,0.8,1.449,1918.0,194.0,89.89
840720000F0369,2.4,0.8,0.986,318.0,247.0,22.33
840720000F0524,2.4,0.8,1.225,624.0,357.0,42.79
840720000F0536,2.4,0.8,1.097,756.0,541.0,28.44
840720000F0863,2.5,0.8,1.014,868.0,665.0,23.39
840720000F1162,2.4,0.8,1.23,668.0,377.0,43.56
840720000F1244,2.3,0.8,1.012,5407.0,3975.0,26.48
840720000F1328,2.1,0.8,1.232,1171.0,581.0,50.38
840720000G0043,2.3,0.8,1.409,139.0,25.0,82.01
840720000G0124,2.4,0.8,1.084,4634.0,3310.0,28.57
840720000G0218,2.4,0.8,1.327,3326.0,1220.0,63.32
840720000H0018,2.2,1.2,1.263,1964.0,1007.0,48.73
840720000H0034,2.5,0.8,1.203,1295.0,796.0,38.53
840720000H0591,2.3,0.8,1.339,760.0,274.0,63.95
840720000I0001,1.9,0.8,1.26,4333.0,2302.0,46.87
840720000I0066,2.2,0.8,1.06,1852.0,1446.0,21.92
840720000I0081,2.4,0.8,1.32,5901.0,2460.0,58.31
840720000I0134,2.2,1.2,1.499,1096.0,3.0,99.73
840720000I0244,2.3,0.8,1.27,1375.0,712.0,48.22
840720000I0255,2.3,0.8,1.378,11262.0,2889.0,74.35
840720000I0403,2.2,0.8,1.077,269.0,171.0,36.43
840720000I0415,1.9,0.8,1.228,1798.0,1021.0,43.21
840720000I0478,2.2,0.9,1.192,137.0,83.0,39.42
840720000I0578,2.4,0.8,1.173,1634.0,986.0,39.66
840720000I0779,2.5,0.9,1.494,3492.0,45.0,98.71
84072000BE0144,2.5,0.8,1.306,20623.0,8300.0,59.75
84072000BT0014,2.1,0.8,1.058,2117.0,1666.0,21.3
84072000BV0026,2.1,0.8,1.022,1832.0,1541.0,15.88
84072000BX0007,2.4,0.8,1.378,12874.0,3506.0,72.77
84072000CH0076,2.2,0.9,1.152,198.0,142.0,28.28
84072000CK0102,2.5,0.8,1.271,720.0,322.0,55.28
84072000CL0032,2.2,0.8,0.997,8023.0,6234.0,22.3
84073000AB0022,2.3,1.2,1.457,1029.0,96.0,90.67
84073000AB0034,2.5,1.2,1.146,993.0,690.0,30.51
84073000AB0095,2.5,1.2,1.413,2373.0,397.0,83.27
84073000AB0119,1.4,0.9,1.259,8538.0,4296.0,49.68
84073000AB0154,2.5,0.8,1.226,2532.0,1398.0,44.79
84073000AB0163,2.1,1.0,1.391,2286.0,586.0,74.37
84073000AC0118,2.2,0.9,1.17,4097.0,2665.0,34.95
84073000AC0129,2.3,1.1,1.379,1765.0,489.0,72.29
84073000AD0033,2.0,1.2,1.342,420.0,149.0,64.52
84073000AD0067,1.8,1.2,1.452,1800.0,222.0,87.67
84073000AD0137,2.3,0.8,1.348,4201.0,1322.0,68.53
84073000AE0231,2.4,1.2,1.375,2774.0,697.0,74.87
84073000AH0162,2.5,0.8,1.087,1663.0,1208.0,27.36
84073000AH0408,2.0,1.2,1.408,12885.0,2796.0,78.3
84073000AI0378,2.5,1.2,1.265,1057.0,521.0,50.71
84073000AI0391,1.7,0.8,1.168,2774.0,1781.0,35.8
84073000AK0072,2.5,0.8,1.191,1065.0,620.0,41.78
84073000AL0122,2.5,1.1,1.37,2139.0,542.0,74.66
84073000AN0209,2.3,1.1,1.475,1927.0,111.0,94.24
84073000AO0065,2.2,0.9,1.272,2180.0,1025.0,52.98
84073000AS0012,2.3,0.9,1.277,4124.0,1668.0,59.55
84073000AS0036,2.3,1.0,1.242,1470.0,671.0,54.35
84073000AS0038,2.4,0.8,1.193,936.0,507.0,45.83
84073000AS0065,1.2,0.8,1.194,3354.0,1939.0,42.19
84073000AV0128,2.4,0.9,1.221,3706.0,2126.0,42.63
84073000AV0339,2.3,1.2,1.46,7112.0,677.0,90.48
840750000D0133,2.5,0.8,1.353,217.0,68.0,68.66
840750000E0883,2.3,0.8,1.438,2966.0,412.0,86.11
840750000E1056,2.5,0.8,1.011,904.0,653.0,27.77
840760000A0074,2.5,0.8,1.149,5222.0,3495.0,33.07
840760000A0096,2.1,0.8,1.448,2639.0,322.0,87.8
840760000A0101,2.5,0.8,1.332,4553.0,1609.0,64.66
840760000A0194,2.5,1.0,1.212,106.0,55.0,48.11
840760000A0224,2.4,0.8,1.325,5742.0,2120.0,63.08
840760000A0435,2.3,0.8,1.224,11098.0,6436.0,42.01
840760000B0181,2.4,0.8,1.15,343.0,214.0,37.61
840760000B0282,2.5,0.8,1.286,7526.0,3621.0,51.89
840760000D0059,1.8,0.8,1.192,2452.0,1532.0,37.52
840760000E0009,2.0,0.9,1.389,46135.0,11946.0,74.11
840770000A0067,1.8,0.8,1.153,573.0,370.0,35.43
840770000A0122,2.2,0.9,1.019,405.0,333.0,17.78
840770000A0124,2.1,1.0,1.199,373.0,221.0,40.75
840770000A0188,1.7,1.5,1.394,806.0,210.0,73.95
840770000A0193,2.3,0.9,1.144,675.0,408.0,39.56
840770000A0295,2.2,1.0,1.209,1242.0,757.0,39.05
840770000A0296,1.9,1.1,1.168,1369.0,933.0,31.85
840770000A0422,2.4,0.9,1.219,2611.0,1405.0,46.19
840770000B0005,2.5,1.0,1.192,1285.0,682.0,46.93
840770000B0058,1.8,1.1,1.128,2069.0,1481.0,28.42
840770000B0216,1.5,0.8,1.001,1626.0,1331.0,18.14
840770000B0238,2.4,0.8,1.201,225.0,124.0,44.89
840770000B0296,2.5,0.8,1.038,2092.0,1579.0,24.52
840770000B0298,2.5,1.0,1.193,2721.0,1682.0,38.18
840770000B0478,2.2,0.9,1.141,1478.0,902.0,38.97
840770000B0531,2.4,0.8,1.211,660.0,349.0,47.12
840770000B0562,2.3,1.5,1.227,754.0,444.0,41.11
840770000B0658,2.5,0.8,1.146,2964.0,1921.0,35.19
840770000B0738,2.2,0.8,0.906,2330.0,1887.0,19.01
840770000B0739,2.4,1.5,1.394,803.0,199.0,75.22
840770000B0790,2.4,1.5,1.296,1305.0,502.0,61.53
840770000B0972,2.5,0.8,1.07,3269.0,2501.0,23.49
840770000B1045,1.3,0.8,1.256,12550.0,5749.0,54.19
840770000C0039,2.2,0.9,1.055,4735.0,3476.0,26.59
840770000C0128,2.4,0.8,1.09,2876.0,1995.0,30.63
840770000C0248,1.2,0.9,1.163,3662.0,2347.0,35.91
840770000C0250,2.4,1.3,1.303,341.0,122.0,64.22
840770000C0338,2.5,0.8,0.852,930.0,827.0,11.08
840770000C0339,2.5,0.8,0.977,1873.0,1612.0,13.93
840770000C0353,2.3,0.8,1.176,2604.0,1446.0,44.47
840770000C0373,1.3,1.5,1.39,867.0,230.0,73.47
840770000C0379,2.3,0.8,1.164,1308.0,848.0,35.17
840770000C0405,2.5,0.8,1.293,1393.0,553.0,60.3
840770000C0417,2.3,1.1,1.142,1095.0,658.0,39.91
840770000C0556,2.3,0.8,1.149,239.0,152.0,36.4
840780000B0779,2.0,0.8,0.828,2260.0,2014.0,10.88
840780000B0835,2.5,0.8,1.274,9116.0,4183.0,54.11
840780000B0848,2.2,1.0,1.009,244.0,202.0,17.21
840780000B1062,2.2,0.8,1.199,4630.0,2706.0,41.56
840780000B1195,2.4,0.8,1.089,3364.0,2391.0,28.92
840780000C0008,2.3,0.8,0.878,965.0,858.0,11.09
840780000C0598,2.1,0.9,1.116,34567.0,24328.0,29.62
840780000D0306,2.3,1.2,1.253,1053.0,477.0,54.7
840780000D0317,2.3,0.8,1.078,725.0,479.0,33.93
840780000D0331,2.5,0.8,0.964,1826.0,1457.0,20.21
840780000E0841,2.0,0.8,1.134,4801.0,3179.0,33.78
840780000E1111,2.0,0.8,1.173,720.0,420.0,41.67
840780000E1118,2.4,0.9,1.053,2903.0,2158.0,25.66
840780000E1133,2.2,0.8,1.022,5843.0,4238.0,27.47
84081000AS0004,2.3,0.8,1.081,879.0,600.0,31.74
84081000AS0007,2.2,0.8,1.127,949.0,638.0,32.77
84081000AS0048,2.4,0.8,1.189,789.0,477.0,39.54
84081000AT0059,2.4,1.2,1.331,106.0,38.0,64.15
84081000AT0077,1.7,0.8,1.293,1873.0,830.0,55.69
84081000AV0032,2.1,0.8,0.996,1962.0,1456.0,25.79
84081000AV0136,2.3,0.8,1.165,1381.0,891.0,35.48
84081000AX0015,2.1,0.9,1.204,1164.0,630.0,45.88
84081000AX0016,1.7,0.8,1.215,600.0,336.0,44.0
84081000AX0017,1.5,0.8,1.188,1394.0,860.0,38.31
84081000AX0042,2.0,0.8,1.297,695.0,284.0,59.14
84081000AX0046,1.9,1.0,1.308,941.0,387.0,58.87
84081000AY0076,2.2,0.9,1.205,1139.0,609.0,46.53
84081000BB0025,2.4,0.8,1.096,213.0,156.0,26.76
84081000BC0074,2.0,0.8,0.993,940.0,754.0,19.79
84081000BE0043,2.0,0.8,1.071,2128.0,1647.0,22.6
84081000BH0052,2.0,0.8,1.038,1529.0,1126.0,26.36
84081000BL0111,2.2,0.8,1.107,864.0,610.0,29.4
84081000BL0118,2.0,0.8,1.172,1272.0,815.0,35.93
84081000BM0138,2.0,0.8,1.207,1334.0,734.0,44.98
84081000BM0141,2.4,0.8,1.104,544.0,387.0,28.86
84081000BM0166,2.5,0.8,1.077,493.0,350.0,29.01
84081000BM0212,2.5,0.8,1.118,126.0,98.0,22.22
84082000AB0041,2.5,0.9,1.158,966.0,610.0,36.85
84082000AB0279,2.3,1.5,1.349,163.0,50.0,69.33
84082000AC0001,2.1,1.5,1.359,1395.0,446.0,68.03
84082000AC0108,1.8,1.1,1.389,4738.0,1184.0,75.01
84082000AD0161,2.3,0.8,1.207,184.0,90.0,51.09
84082000AE0074,2.3,1.0,1.232,4224.0,2366.0,43.99
84082000AE0084,1.9,0.9,1.011,3565.0,3049.0,14.47
84082000AE0122,2.5,1.2,1.196,2259.0,1411.0,37.54
84082000AE0124,2.0,1.3,1.318,2297.0,937.0,59.21
84082000AH0159,1.6,1.1,1.373,5212.0,1545.0,70.36
84082000AH0236,2.3,0.9,0.95,2852.0,2322.0,18.58
84082000AI0006,2.5,0.8,1.023,2973.0,2371.0,20.25
84082000AI0427,2.4,1.5,1.317,1425.0,540.0,62.11
84082000AL0049,2.5,0.8,1.089,3163.0,2408.0,23.87
84082000AM0228,2.3,1.5,1.252,899.0,411.0,54.28
84082000AM0252,2.3,1.5,1.24,390.0,167.0,57.18
84082000AM0278,1.9,0.8,1.432,1366.0,229.0,83.24
84082000AM0325,2.4,1.2,1.254,196.0,98.0,50.0
84082000AN0014,2.4,0.8,1.033,525.0,424.0,19.24
84082000AN0032,2.5,1.1,1.276,1514.0,686.0,54.69
84082000AN0064,2.2,0.8,1.1,983.0,618.0,37.13
84082000AN0153,2.3,0.8,1.094,670.0,447.0,33.28
84082000AN0167,2.5,0.8,1.173,891.0,486.0,45.45
84082000AS0082,2.1,1.5,1.385,2613.0,699.0,73.25
84082000AS0147,2.4,0.8,0.867,2477.0,1993.0,19.54
84082000AS0435,1.8,0.8,1.233,5514.0,3067.0,44.38
84082000AX0031,,,,,,
84082000AX0189,1.4,1.3,1.218,1021.0,570.0,44.17
84082000AX0190,2.0,1.1,1.178,886.0,584.0,34.09
84082000AY0084,2.5,1.5,1.437,608.0,84.0,86.18
84082000AZ0191,1.9,1.5,1.365,1435.0,452.0,68.5
84082000AZ0216,2.4,0.8,1.302,9851.0,3890.0,60.51
84082000AZ0262,2.2,1.0,1.395,550.0,133.0,75.82
84082000BD0116,2.2,0.8,1.414,4758.0,927.0,80.52
84082000BE0032,1.4,0.8,1.152,2149.0,1435.0,33.22
84082000BH0028,2.3,0.8,1.302,660.0,241.0,63.48
84082000BH0088,1.2,0.8,1.183,4158.0,2221.0,46.58
84082000BH0335,1.3,0.8,1.037,2720.0,2152.0,20.88
84082000BI0015,2.5,0.8,1.192,1528.0,811.0,46.92
84082000BI0017,2.4,0.9,1.249,1168.0,593.0,49.23
84082000BI0020,2.4,0.8,1.137,222.0,144.0,35.14
84082000BI0207,2.3,0.8,0.906,1296.0,1100.0,15.12
